ID,Player,Pos,Squad,Age,Born,PlayingTimeMP,PlayingTimeMin,PlayingTimeMn/MP,PlayingTimeMin%,PlayingTime90s,Starts,StartsMn/Start,StartsCompl,Subs,SubsMn/Sub,SubsunSub,TeamSuccessPPM,TeamSuccessonG,TeamSuccessonGA,TeamSuccess+/-,TeamSuccess+/-90,TeamSuccessOn-Off,TeamSuccess(xG)onxG,TeamSuccess(xG)onxGA,TeamSuccess(xG)xG+/-,TeamSuccess(xG)xG+/-90,TeamSuccess(xG)On-Off,Rk,PlayingTimeStarts,PerformanceGls,PerformanceAst,PerformanceG+A,PerformanceG-PK,PerformancePK,PerformancePKatt,PerformanceCrdY,PerformanceCrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,ProgressionPrgC,ProgressionPrgP,ProgressionPrgR,Per90MinGls,Per90MinAst,Per90MinG+A,Per90MinG-PK,Per90MinG+A-PK,Per90Min_xG,Per90Min_xAG,Per90Min_xG+xAG,Per90Min_npxG,Per90Min_npxG+xAG,90s,TacklesTkl,TacklesTklW,TacklesDef 3rd,TacklesMid 3rd,tacklesAtt 3rd,ChallengesTkl,ChallengesAtt,ChallengesTkl%,ChallengesLost,BlocksBlocks,BlocksSh,BlocksPass,Int,Tkl+Int,Clr,Err,SCA,SCA90,SCATypesPassLive,SCATypesPassDead,SCATypesTO,SCATypesSh,SCATypesFld,SCATypesDef,GCA,GCA90,GCATypesPassLive,GCATypesPassDead,GCATypes,GCATypesSh,GCATypesFld,GCATypesDef,StandardGls,StandardSh,StandardSoT,StandardSoT%,StandardSh/90,StandardSoT/90,StandardG/Sh,StandardG/SoT,StandardDist,StandardFK,StandardPK,StandardPKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Touches,TouchesDef Pen,TouchesDef 3rd,TouchesMid 3rd,TouchesAtt 3rd,TouchesAtt Pen,TouchesLive,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarriesTotDist,CarriesPrgDist,CarriesPrgC,Carries1/3,CarriesCPA,CarriesMis,CarriesDis,ReceivingRec,ReceivingPrgR,TotalCmp,TotalAtt,TotalCmp%,TotalTotDist,TotalPrgDist,ShortCmp,ShortAtt,ShortCmp%,MediumCmp,MediumAtt,MediumCmp%,LongCmp,LongAtt,LongCmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,PassTypesLive,PassTypesDead,PassTypesFK,PassTypesTB,PassTypesSw,PassTypesCrs,PassTypesTI,PassTypesCK,CornerKicksIn,CornerKicksOut,CornerKicksStr,OutcomesCmp,OutcomesOff,OutcomesBlocks,Performance2CrdY,PerformanceFls,PerformanceFld,PerformanceOff,PerformanceCrs,PerformanceInt,PerformanceTklW,PerformancePKwon,PerformancePKcon,PerformanceOG,PerformanceRecov,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%,PerformanceGA,PerformanceGA90,PerformanceSoTA,PerformanceSaves,PerformanceSave%,PerformanceW,PerformanceD,PerformanceL,PerformanceCS,PerformanceCS%,PenaltyKicksPKatt,PenaltyKicksPKA,PenaltyKicksPKsv,PenaltyKicksPKm,PenaltyKicksSave%,Playing90s,GoalsGA,GoalsPKA,GoalsFK,GoalsCK,GoalsOG,ExpectedPSxG,ExpectedPSxG/SoT,ExpectedPSxG+/-,Expected/90,LaunchedCmp,LaunchedAtt,LaunchedCmp%,PassesAtt (GK),PassesThr,PassesLaunch%,PassesAvgLen,GoalKicksAtt,GoalKicksLaunch%,GoalKicksAvgLen,CrossesOpp,CrossesStp,CrossesStp%,Sweeper#OPA,Sweeper#OPA/90,SweeperAvgDist,missing_pct,KP_per90,PPA_per90,1/3_per90,CrsPA_per90,PrgP_per90,Int_per90,Clr_per90,Touches_per90,KP/90,PPA/90,1/3/90,CrsPA/90,PrgP/90,Int/90,Clr/90,Touches/90
RoFWua281995,Roman Yaremchuk,FW,ua Ukraine,28,1995,3,121.0,40.0,44.8,1.3,1,69.0,0,2,26.0,0,1.33,1.0,0.0,1.0,0.74,2.56,1.2,0.8,0.4,0.27,0.36,476.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.6,3.0,3.0,11.0,0.74,0.0,0.74,0.74,0.74,0.33,0.11,0.44,0.33,0.44,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.23,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,33.3,4.46,1.49,0.17,0.5,15.6,0.0,0.0,0.0,0.07,0.6,0.6,43.0,1.0,3.0,19.0,21.0,7.0,43.0,2.0,2.0,100.0,0.0,0.0,33.0,208.0,89.0,3.0,2.0,0.0,5.0,1.0,38.0,11.0,23.0,30.0,76.7,272.0,44.0,16.0,18.0,88.9,5.0,5.0,100.0,0.0,2.0,0.0,0.0,0.1,0.1,-0.1,2.0,0.0,2.0,0.0,3.0,30.0,29.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1872146118721461,,,,,,,,,1.487603305785124,1.487603305785124,0.0,0.0,2.231404958677686,0.0,0.743801652892562,31.983471074380162
RoMFde291994,Robert Andrich,MF,de Germany,29,1994,5,318.0,64.0,66.3,3.5,4,61.0,0,1,75.0,0,2.0,7.0,3.0,4.0,1.13,-0.53,6.6,3.5,3.1,0.98,-0.06,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,0.4,1.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.12,0.09,0.12,3.5,12.0,8.0,8.0,4.0,0.0,5.0,7.0,71.4,2.0,3.0,1.0,2.0,2.0,14.0,12.0,0.0,9.0,2.82,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,28.6,1.98,0.57,0.0,0.0,21.3,0.0,0.0,0.0,0.04,-0.3,-0.3,272.0,17.0,52.0,169.0,51.0,2.0,272.0,0.0,0.0,,0.0,,153.0,715.0,283.0,1.0,5.0,0.0,2.0,2.0,197.0,3.0,208.0,232.0,89.7,3008.0,901.0,114.0,120.0,95.0,77.0,85.0,90.6,10.0,16.0,62.5,0.0,0.1,0.3,-0.1,3.0,26.0,3.0,0.0,21.0,232.0,231.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,3.0,0.0,11.0,3.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,15.0,6.0,8.0,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1963470319634703,0.8490566037735848,0.8490566037735848,7.3584905660377355,0.0,5.943396226415095,0.5660377358490566,3.3962264150943393,76.9811320754717,0.8490566037735848,0.8490566037735848,7.3584905660377355,0.0,5.943396226415095,0.5660377358490566,3.3962264150943393,76.9811320754717
RoMFes271996,Rodri,MF,es Spain,27,1996,6,520.0,87.0,78.8,5.8,6,87.0,4,0,,0,3.0,12.0,3.0,9.0,1.56,0.27,9.7,5.9,3.8,0.69,-0.45,352.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,0.3,0.7,16.0,40.0,10.0,0.17,0.0,0.17,0.17,0.17,0.06,0.06,0.12,0.06,0.12,5.8,13.0,7.0,4.0,8.0,1.0,4.0,9.0,44.4,5.0,7.0,4.0,3.0,1.0,14.0,10.0,0.0,17.0,3.12,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.37,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,20.0,0.87,0.17,0.2,1.0,24.2,0.0,0.0,0.0,0.07,0.7,0.7,487.0,15.0,89.0,302.0,101.0,4.0,487.0,6.0,2.0,33.3,4.0,66.7,305.0,1579.0,824.0,16.0,7.0,1.0,5.0,2.0,369.0,10.0,408.0,439.0,92.9,7062.0,1630.0,177.0,192.0,92.2,192.0,199.0,96.5,31.0,35.0,88.6,0.0,0.3,0.5,-0.3,6.0,38.0,2.0,0.0,40.0,439.0,430.0,7.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,408.0,2.0,1.0,0.0,7.0,7.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,41.0,8.0,5.0,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1917808219178082,1.0384615384615385,0.34615384615384615,6.5769230769230775,0.0,6.923076923076923,0.17307692307692307,1.7307692307692308,84.28846153846153,1.0384615384615385,0.34615384615384615,6.5769230769230775,0.0,6.923076923076923,0.17307692307692307,1.7307692307692308,84.28846153846153
RoMFhu261997,Roland Sallai,MF,hu Hungary,26,1997,3,266.0,89.0,98.5,3.0,3,89.0,2,0,,0,1.0,2.0,5.0,-3.0,-1.02,-1.02,3.4,3.8,-0.4,-0.13,-4.01,363.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,1.6,12.0,5.0,23.0,0.0,0.34,0.34,0.0,0.34,0.21,0.34,0.55,0.21,0.55,3.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,9.0,3.05,8.0,0.0,0.0,0.0,0.0,1.0,2.0,0.68,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,25.0,2.71,0.68,0.0,0.0,17.6,0.0,0.0,0.0,0.08,-0.6,-0.6,102.0,1.0,13.0,55.0,37.0,8.0,102.0,6.0,3.0,50.0,2.0,33.3,86.0,670.0,332.0,12.0,8.0,5.0,5.0,5.0,80.0,23.0,61.0,79.0,77.2,901.0,259.0,32.0,36.0,88.9,19.0,28.0,67.9,5.0,7.0,71.4,1.0,1.0,0.5,0.0,4.0,5.0,3.0,2.0,5.0,79.0,76.0,3.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,61.0,0.0,2.0,0.0,0.0,9.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1917808219178082,,,,,,,,,1.3533834586466165,1.0150375939849623,1.6917293233082706,0.6766917293233082,1.6917293233082706,0.3383458646616541,0.3383458646616541,34.51127819548872
RuMFch251998,Ruben Vargas,MF/FW,ch Switzerland,25,1998,5,306.0,61.0,63.8,3.4,4,70.0,0,1,26.0,0,1.8,5.0,3.0,2.0,0.59,-0.45,3.9,2.9,1.0,0.3,-0.12,449.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,1.1,1.8,13.0,12.0,21.0,0.29,0.29,0.59,0.29,0.59,0.2,0.32,0.53,0.2,0.53,3.4,6.0,5.0,3.0,2.0,1.0,2.0,4.0,50.0,2.0,5.0,0.0,5.0,2.0,8.0,4.0,1.0,9.0,2.65,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0.59,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,80.0,1.47,1.18,0.2,0.25,16.1,0.0,0.0,0.0,0.14,0.3,0.3,161.0,3.0,18.0,47.0,96.0,14.0,161.0,6.0,1.0,16.7,3.0,50.0,101.0,554.0,260.0,13.0,2.0,8.0,7.0,6.0,108.0,21.0,88.0,118.0,74.6,1309.0,309.0,51.0,57.0,89.5,30.0,39.0,76.9,4.0,12.0,33.3,1.0,1.1,0.6,-0.1,7.0,5.0,4.0,0.0,12.0,118.0,104.0,14.0,4.0,0.0,0.0,15.0,2.0,7.0,4.0,0.0,0.0,88.0,0.0,5.0,0.0,2.0,3.0,2.0,15.0,2.0,5.0,0.0,0.0,0.0,13.0,3.0,6.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1872146118721461,2.0588235294117645,1.1764705882352942,1.4705882352941178,0.0,3.5294117647058822,0.5882352941176471,1.1764705882352942,47.35294117647059,2.0588235294117645,1.1764705882352942,1.4705882352941178,0.0,3.5294117647058822,0.5882352941176471,1.1764705882352942,47.35294117647059
RyMFsc281995,Ryan Christie,MF/FW,sct Scotland,28,1995,3,99.0,33.0,36.7,1.1,1,90.0,1,2,5.0,0,0.33,0.0,5.0,-5.0,-4.55,-4.55,0.2,2.8,-2.6,-2.59,-2.14,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,32.0,0.0,6.0,13.0,14.0,1.0,32.0,2.0,1.0,50.0,1.0,50.0,17.0,73.0,13.0,0.0,2.0,0.0,4.0,3.0,19.0,4.0,15.0,20.0,75.0,211.0,64.0,9.0,10.0,90.0,3.0,4.0,75.0,1.0,1.0,100.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,1.0,0.0,20.0,17.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2146118721461187,,,,,,,,,0.0,0.9090909090909092,0.0,0.9090909090909092,0.0,0.0,0.9090909090909092,29.090909090909093
RóFWsk241999,Róbert Boženík,FW,sk Slovakia,24,1999,4,208.0,52.0,53.3,2.3,2,64.0,0,2,40.0,0,1.0,2.0,3.0,-1.0,-0.43,-0.43,2.0,3.6,-1.5,-0.77,-0.84,52.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.07,0.06,0.07,2.3,3.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,4.0,2.02,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,1.3,0.43,0.0,0.0,17.7,0.0,0.0,0.0,0.04,-0.1,-0.1,62.0,3.0,5.0,35.0,23.0,6.0,62.0,1.0,0.0,0.0,1.0,100.0,37.0,130.0,48.0,1.0,2.0,0.0,8.0,6.0,41.0,10.0,25.0,38.0,65.8,317.0,24.0,19.0,22.0,86.4,4.0,9.0,44.4,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38.0,34.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0,0.0,5.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,10.0,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1872146118721461,,,,,,,,,0.4326923076923077,0.0,0.0,0.0,0.4326923076923077,0.0,1.2980769230769231,26.826923076923077
RúDFpt261997,Rúben Dias,DF,pt Portugal,26,1997,4,420.0,105.0,82.4,4.7,4,105.0,4,0,,1,2.0,5.0,1.0,4.0,0.86,2.86,7.5,2.8,4.7,1.17,0.96,105.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,6.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,4.7,2.0,1.0,2.0,0.0,0.0,1.0,3.0,33.3,2.0,7.0,4.0,3.0,3.0,5.0,12.0,0.0,3.0,0.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.43,0.0,0.0,,17.5,0.0,0.0,0.0,0.05,-0.1,-0.1,443.0,38.0,160.0,255.0,30.0,4.0,443.0,1.0,1.0,100.0,0.0,0.0,316.0,1633.0,874.0,6.0,6.0,0.0,1.0,1.0,357.0,4.0,382.0,411.0,92.9,6567.0,2032.0,177.0,181.0,97.8,186.0,202.0,92.1,17.0,24.0,70.8,0.0,0.1,0.2,-0.1,1.0,28.0,1.0,1.0,22.0,411.0,396.0,14.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,382.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,8.0,11.0,7.0,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1963470319634703,0.2142857142857143,0.2142857142857143,6.0,0.2142857142857143,4.714285714285714,0.6428571428571428,2.571428571428571,94.92857142857143,0.2142857142857143,0.2142857142857143,6.0,0.2142857142857143,4.714285714285714,0.6428571428571428,2.571428571428571,94.92857142857143
RúMFpt261997,Rúben Neves,MF,pt Portugal,26,1997,4,125.0,31.0,24.5,1.4,0,,0,4,31.0,1,1.25,1.0,1.0,0.0,0.0,-0.47,3.7,1.9,1.8,1.81,1.13,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.1,3.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.12,0.05,0.12,1.4,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,4.0,3.96,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.44,0.0,0.0,,30.8,0.0,0.0,0.0,0.03,-0.1,-0.1,128.0,1.0,12.0,83.0,33.0,1.0,128.0,1.0,1.0,100.0,0.0,0.0,83.0,383.0,238.0,3.0,3.0,0.0,1.0,2.0,101.0,6.0,100.0,117.0,85.5,1769.0,534.0,44.0,47.0,93.6,47.0,54.0,87.0,9.0,16.0,56.3,0.0,0.1,0.4,-0.1,1.0,16.0,1.0,0.0,12.0,117.0,108.0,9.0,2.0,1.0,1.0,9.0,1.0,6.0,2.0,3.0,0.0,100.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1963470319634703,,,,,,,,,0.72,0.72,11.52,0.0,8.64,0.72,0.72,92.16
RăMFro271996,Răzvan Marin,MF,ro Romania,27,1996,4,355.0,89.0,98.6,3.9,4,89.0,3,0,,0,1.0,4.0,6.0,-2.0,-0.51,-0.51,3.5,6.1,-2.6,-0.67,-0.67,256.0,4.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.9,0.1,0.1,0.2,3.0,11.0,5.0,0.51,0.0,0.51,0.25,0.25,0.24,0.01,0.25,0.04,0.05,3.9,7.0,2.0,3.0,4.0,0.0,4.0,9.0,44.4,5.0,3.0,2.0,1.0,0.0,7.0,6.0,0.0,8.0,2.03,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,40.0,1.27,0.51,0.2,0.5,31.9,1.0,1.0,1.0,0.03,1.1,0.9,144.0,8.0,40.0,69.0,36.0,4.0,143.0,6.0,2.0,33.3,4.0,66.7,73.0,336.0,147.0,3.0,2.0,1.0,3.0,3.0,96.0,5.0,86.0,109.0,78.9,1480.0,497.0,40.0,46.0,87.0,36.0,41.0,87.8,7.0,17.0,41.2,0.0,0.1,0.4,-0.1,2.0,10.0,1.0,0.0,11.0,109.0,104.0,5.0,3.0,2.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,86.0,0.0,1.0,0.0,3.0,3.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,12.0,2.0,4.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1917808219178082,0.5070422535211268,0.2535211267605634,2.535211267605634,0.0,2.788732394366197,0.0,1.52112676056338,36.50704225352113,0.5070422535211268,0.2535211267605634,2.535211267605634,0.0,2.788732394366197,0.0,1.52112676056338,36.50704225352113
SaDFge311992,Saba Kvirkvelia,DF,ge Georgia,31,1992,3,180.0,60.0,50.0,2.0,2,83.0,0,1,15.0,1,1.33,2.0,3.0,-1.0,-0.5,0.5,2.1,6.2,-4.1,-2.06,-0.65,226.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,1.0,0.0,3.0,3.0,100.0,0.0,2.0,2.0,0.0,1.0,5.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,86.0,19.0,43.0,41.0,2.0,0.0,86.0,0.0,0.0,,0.0,,36.0,109.0,46.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,52.0,61.0,85.2,962.0,375.0,21.0,23.0,91.3,27.0,29.0,93.1,4.0,8.0,50.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,61.0,58.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,5.0,1.0,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2191780821917808,,,,,,,,,0.0,0.0,1.5,0.0,2.5,0.5,8.5,43.0
SaDFtr291994,Samet Akaydın,DF,tr Türkiye,29,1994,4,335.0,84.0,74.4,3.7,4,84.0,2,0,,0,1.5,6.0,7.0,-1.0,-0.27,-1.05,5.7,5.6,0.2,0.04,1.45,5.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,0.0,0.4,1.0,15.0,0.0,0.27,0.0,0.27,0.27,0.27,0.09,0.0,0.09,0.09,0.09,3.7,8.0,4.0,8.0,0.0,0.0,6.0,8.0,75.0,2.0,5.0,5.0,0.0,7.0,15.0,16.0,0.0,4.0,1.07,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,50.0,0.54,0.27,0.5,1.0,5.2,0.0,0.0,0.0,0.18,0.6,0.6,248.0,27.0,110.0,135.0,4.0,2.0,248.0,0.0,0.0,,0.0,,139.0,861.0,461.0,1.0,1.0,0.0,2.0,1.0,168.0,0.0,185.0,206.0,89.8,3262.0,1350.0,79.0,80.0,98.8,91.0,103.0,88.3,13.0,21.0,61.9,0.0,0.0,0.1,0.0,0.0,18.0,0.0,0.0,15.0,206.0,197.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,9.0,10.0,6.0,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2009132420091324,0.0,0.0,4.835820895522388,0.0,4.029850746268656,1.8805970149253732,4.298507462686567,66.6268656716418,0.0,0.0,4.835820895522388,0.0,4.029850746268656,1.8805970149253732,4.298507462686567,66.6268656716418
SaMFrs271996,Saša Lukić,MF,rs Serbia,27,1996,3,209.0,70.0,77.4,2.3,3,70.0,0,0,,0,0.67,0.0,1.0,-1.0,-0.43,-0.43,1.2,1.8,-0.7,-0.29,-0.62,243.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,5.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,2.3,8.0,5.0,1.0,5.0,2.0,5.0,6.0,83.3,1.0,2.0,0.0,2.0,3.0,11.0,5.0,0.0,2.0,0.86,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,0.0,0.0,,17.3,0.0,0.0,0.0,0.08,-0.1,-0.1,178.0,10.0,29.0,122.0,28.0,2.0,178.0,2.0,0.0,0.0,2.0,100.0,128.0,857.0,443.0,5.0,4.0,0.0,0.0,2.0,128.0,7.0,142.0,150.0,94.7,2326.0,438.0,63.0,65.0,96.9,70.0,73.0,95.9,6.0,9.0,66.7,0.0,0.0,0.1,0.0,0.0,7.0,1.0,0.0,5.0,150.0,146.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,10.0,1.0,2.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1963470319634703,,,,,,,,,0.0,0.43062200956937796,3.014354066985646,0.0,2.15311004784689,1.291866028708134,2.15311004784689,76.65071770334929
SaMFtr261998,Salih Özcan,MF,tr Türkiye,26,1998,4,155.0,39.0,34.4,1.7,2,61.0,0,2,17.0,1,2.25,3.0,3.0,0.0,0.0,0.0,2.0,3.7,-1.7,-0.96,-0.97,312.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,1.7,6.0,3.0,1.0,5.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,7.0,13.0,4.0,0.0,2.0,1.16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.58,0.0,0.0,,30.4,0.0,0.0,0.0,0.03,0.0,0.0,93.0,4.0,18.0,69.0,6.0,1.0,93.0,0.0,0.0,,0.0,,31.0,156.0,92.0,1.0,1.0,0.0,1.0,0.0,55.0,2.0,57.0,71.0,80.3,871.0,182.0,27.0,32.0,84.4,22.0,26.0,84.6,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,71.0,69.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,6.0,2.0,1.0,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2009132420091324,,,,,,,,,0.0,0.0,2.903225806451613,0.0,1.7419354838709677,4.064516129032258,2.3225806451612905,54.0
