ID,Player,Pos,Squad,Age,Born,PlayingTimeMP,PlayingTimeMin,PlayingTimeMn/MP,PlayingTimeMin%,PlayingTime90s,Starts,StartsMn/Start,StartsCompl,Subs,SubsMn/Sub,SubsunSub,TeamSuccessPPM,TeamSuccessonG,TeamSuccessonGA,TeamSuccess+/-,TeamSuccess+/-90,TeamSuccessOn-Off,TeamSuccess(xG)onxG,TeamSuccess(xG)onxGA,TeamSuccess(xG)xG+/-,TeamSuccess(xG)xG+/-90,TeamSuccess(xG)On-Off,Rk,PlayingTimeStarts,PerformanceGls,PerformanceAst,PerformanceG+A,PerformanceG-PK,PerformancePK,PerformancePKatt,PerformanceCrdY,PerformanceCrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,ProgressionPrgC,ProgressionPrgP,ProgressionPrgR,Per90MinGls,Per90MinAst,Per90MinG+A,Per90MinG-PK,Per90MinG+A-PK,Per90Min_xG,Per90Min_xAG,Per90Min_xG+xAG,Per90Min_npxG,Per90Min_npxG+xAG,90s,TacklesTkl,TacklesTklW,TacklesDef 3rd,TacklesMid 3rd,tacklesAtt 3rd,ChallengesTkl,ChallengesAtt,ChallengesTkl%,ChallengesLost,BlocksBlocks,BlocksSh,BlocksPass,Int,Tkl+Int,Clr,Err,SCA,SCA90,SCATypesPassLive,SCATypesPassDead,SCATypesTO,SCATypesSh,SCATypesFld,SCATypesDef,GCA,GCA90,GCATypesPassLive,GCATypesPassDead,GCATypes,GCATypesSh,GCATypesFld,GCATypesDef,StandardGls,StandardSh,StandardSoT,StandardSoT%,StandardSh/90,StandardSoT/90,StandardG/Sh,StandardG/SoT,StandardDist,StandardFK,StandardPK,StandardPKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Touches,TouchesDef Pen,TouchesDef 3rd,TouchesMid 3rd,TouchesAtt 3rd,TouchesAtt Pen,TouchesLive,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarriesTotDist,CarriesPrgDist,CarriesPrgC,Carries1/3,CarriesCPA,CarriesMis,CarriesDis,ReceivingRec,ReceivingPrgR,TotalCmp,TotalAtt,TotalCmp%,TotalTotDist,TotalPrgDist,ShortCmp,ShortAtt,ShortCmp%,MediumCmp,MediumAtt,MediumCmp%,LongCmp,LongAtt,LongCmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,PassTypesLive,PassTypesDead,PassTypesFK,PassTypesTB,PassTypesSw,PassTypesCrs,PassTypesTI,PassTypesCK,CornerKicksIn,CornerKicksOut,CornerKicksStr,OutcomesCmp,OutcomesOff,OutcomesBlocks,Performance2CrdY,PerformanceFls,PerformanceFld,PerformanceOff,PerformanceCrs,PerformanceInt,PerformanceTklW,PerformancePKwon,PerformancePKcon,PerformanceOG,PerformanceRecov,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%,PerformanceGA,PerformanceGA90,PerformanceSoTA,PerformanceSaves,PerformanceSave%,PerformanceW,PerformanceD,PerformanceL,PerformanceCS,PerformanceCS%,PenaltyKicksPKatt,PenaltyKicksPKA,PenaltyKicksPKsv,PenaltyKicksPKm,PenaltyKicksSave%,Playing90s,GoalsGA,GoalsPKA,GoalsFK,GoalsCK,GoalsOG,ExpectedPSxG,ExpectedPSxG/SoT,ExpectedPSxG+/-,Expected/90,LaunchedCmp,LaunchedAtt,LaunchedCmp%,PassesAtt (GK),PassesThr,PassesLaunch%,PassesAvgLen,GoalKicksAtt,GoalKicksLaunch%,GoalKicksAvgLen,CrossesOpp,CrossesStp,CrossesStp%,Sweeper#OPA,Sweeper#OPA/90,SweeperAvgDist,missing_pct
EzDFen261997,Ezri Konsa,DF,eng England,26,1997,3,93.0,31.0,13.5,1.0,1,77.0,0,2,8.0,4,2.33,0.0,1.0,-1.0,-0.97,-1.42,0.4,1.3,-0.9,-1.04,-1.02,212.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,3.0,2.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,62.0,12.0,31.0,29.0,2.0,0.0,62.0,0.0,0.0,,0.0,,38.0,148.0,47.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,50.0,96.0,769.0,131.0,21.0,21.0,100.0,24.0,25.0,96.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,50.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2191780821917808
FaDFch321991,Fabian Schär,DF,ch Switzerland,32,1991,5,480.0,96.0,100.0,5.3,5,96.0,5,0,,0,1.8,8.0,4.0,4.0,0.75,,6.7,4.9,1.8,0.37,0.37,369.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,4.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,5.3,10.0,4.0,7.0,0.0,3.0,4.0,7.0,57.1,3.0,6.0,4.0,2.0,9.0,19.0,24.0,0.0,7.0,1.4,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.94,0.0,0.0,,17.6,0.0,0.0,0.0,0.05,-0.2,-0.2,322.0,49.0,140.0,156.0,29.0,6.0,322.0,3.0,1.0,33.3,2.0,66.7,201.0,966.0,436.0,4.0,6.0,3.0,4.0,3.0,223.0,7.0,211.0,255.0,82.7,4460.0,1828.0,92.0,97.0,94.8,82.0,91.0,90.1,37.0,60.0,61.7,0.0,0.1,0.1,-0.1,3.0,20.0,4.0,2.0,12.0,255.0,238.0,16.0,14.0,0.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,211.0,1.0,5.0,0.0,6.0,4.0,0.0,6.0,9.0,4.0,0.0,0.0,0.0,15.0,8.0,13.0,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2009132420091324
FaMFch212002,Fabian Rieder,MF,ch Switzerland,21,2002,5,218.0,44.0,45.4,2.4,3,66.0,0,2,11.0,0,1.8,4.0,0.0,4.0,1.65,1.65,2.8,1.4,1.4,0.56,0.4,350.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,7.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.14,0.01,0.14,2.4,7.0,3.0,1.0,4.0,2.0,3.0,5.0,60.0,2.0,2.0,1.0,1.0,0.0,7.0,1.0,0.0,6.0,2.49,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.41,0.41,0.0,0.0,28.1,1.0,0.0,0.0,0.03,0.0,0.0,110.0,2.0,13.0,42.0,56.0,8.0,110.0,7.0,2.0,28.6,3.0,42.9,57.0,323.0,166.0,7.0,5.0,4.0,4.0,2.0,74.0,22.0,62.0,89.0,69.7,993.0,359.0,33.0,40.0,82.5,24.0,36.0,66.7,4.0,10.0,40.0,0.0,0.3,0.4,-0.3,3.0,7.0,2.0,0.0,10.0,89.0,78.0,10.0,2.0,2.0,0.0,14.0,1.0,7.0,7.0,0.0,0.0,62.0,1.0,1.0,0.0,2.0,5.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1872146118721461
FaMFes271996,Fabián Ruiz Peña,MF,es Spain,27,1996,6,540.0,90.0,81.8,6.0,6,90.0,3,0,,1,3.0,12.0,4.0,8.0,1.33,-0.92,9.9,5.7,4.2,0.7,-0.6,357.0,6.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.7,1.7,1.0,2.6,18.0,48.0,16.0,0.33,0.33,0.67,0.33,0.67,0.28,0.16,0.44,0.28,0.44,6.0,9.0,6.0,5.0,0.0,4.0,6.0,10.0,60.0,4.0,2.0,0.0,2.0,5.0,14.0,5.0,1.0,19.0,3.17,16.0,0.0,2.0,0.0,1.0,0.0,5.0,0.83,3.0,0.0,2.0,0.0,0.0,0.0,2.0,17.0,6.0,35.3,2.83,1.0,0.12,0.33,21.2,0.0,0.0,0.0,0.1,0.3,0.3,492.0,10.0,62.0,281.0,152.0,12.0,492.0,17.0,12.0,70.6,5.0,29.4,327.0,1722.0,892.0,18.0,13.0,2.0,3.0,8.0,400.0,16.0,392.0,442.0,88.7,6404.0,1503.0,197.0,214.0,92.1,154.0,167.0,92.2,30.0,39.0,76.9,2.0,1.0,1.0,1.0,10.0,46.0,7.0,0.0,48.0,442.0,427.0,14.0,13.0,2.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,392.0,1.0,7.0,0.0,4.0,4.0,0.0,11.0,5.0,6.0,0.0,0.0,0.0,46.0,1.0,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1917808219178082
FeDFfr281995,Ferland Mendy,DF,fr France,28,1995,0,,,,,0,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9452054794520548
FeDFit251998,Federico Gatti,DF,it Italy,25,1998,0,,,,,0,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9452054794520548
FeDFit261997,Federico Dimarco,DF/FW,it Italy,26,1997,3,228.0,76.0,63.3,2.5,3,76.0,1,0,,1,1.33,2.0,3.0,-1.0,-0.39,0.29,2.1,3.2,-1.1,-0.43,-0.21,106.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,6.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12,2.5,4.0,2.0,0.0,2.0,2.0,2.0,2.0,100.0,0.0,4.0,2.0,2.0,2.0,6.0,2.0,1.0,4.0,1.58,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,0.79,0.39,0.0,0.0,23.5,0.0,0.0,0.0,0.02,0.0,0.0,145.0,5.0,34.0,56.0,56.0,5.0,145.0,3.0,1.0,33.3,2.0,66.7,94.0,413.0,215.0,6.0,3.0,2.0,1.0,4.0,96.0,13.0,99.0,125.0,79.2,1437.0,396.0,52.0,56.0,92.9,38.0,46.0,82.6,4.0,9.0,44.4,0.0,0.3,0.3,-0.3,3.0,3.0,2.0,2.0,5.0,125.0,100.0,23.0,2.0,0.0,1.0,12.0,15.0,6.0,2.0,2.0,0.0,99.0,2.0,7.0,0.0,0.0,2.0,0.0,12.0,2.0,2.0,0.0,0.0,0.0,7.0,1.0,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1917808219178082
FeDFtr241999,Ferdi Kadioglu,DF/MF,tr Türkiye,24,1999,5,450.0,90.0,100.0,5.0,5,90.0,5,0,,0,1.8,8.0,8.0,0.0,0.0,,7.3,8.9,-1.6,-0.32,,195.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.9,0.9,22.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.01,0.17,0.19,0.01,0.19,5.0,18.0,12.0,9.0,7.0,2.0,10.0,13.0,76.9,3.0,5.0,1.0,4.0,7.0,25.0,10.0,0.0,17.0,3.4,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4,0.0,0.0,,29.3,0.0,0.0,0.0,0.03,-0.1,-0.1,331.0,11.0,92.0,157.0,86.0,4.0,331.0,12.0,6.0,50.0,3.0,25.0,177.0,1333.0,836.0,22.0,13.0,2.0,4.0,5.0,216.0,21.0,239.0,277.0,86.3,3681.0,989.0,126.0,137.0,92.0,93.0,109.0,85.3,15.0,20.0,75.0,0.0,0.9,0.4,-0.9,12.0,17.0,6.0,2.0,24.0,277.0,244.0,32.0,2.0,1.0,1.0,4.0,30.0,0.0,0.0,0.0,0.0,239.0,1.0,5.0,0.0,1.0,8.0,0.0,4.0,7.0,12.0,0.0,0.0,0.0,25.0,3.0,6.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2054794520547945
FeFWes232000,Ferrán Torres,FW/MF,es Spain,23,2000,5,155.0,31.0,23.5,1.7,1,71.0,0,4,21.0,2,3.0,2.0,1.0,1.0,0.58,-1.2,2.6,2.2,0.4,0.31,-0.61,433.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.1,0.8,4.0,2.0,15.0,0.58,0.0,0.58,0.58,0.58,0.45,0.09,0.54,0.45,0.54,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,20.0,2.9,0.58,0.2,1.0,13.8,0.0,0.0,0.0,0.13,0.4,0.4,68.0,0.0,7.0,16.0,45.0,11.0,68.0,5.0,0.0,0.0,5.0,100.0,36.0,207.0,114.0,4.0,2.0,3.0,4.0,1.0,47.0,15.0,34.0,46.0,73.9,559.0,86.0,22.0,23.0,95.7,6.0,10.0,60.0,5.0,9.0,55.6,0.0,0.1,0.8,-0.1,1.0,0.0,3.0,1.0,2.0,46.0,40.0,6.0,1.0,1.0,1.0,8.0,1.0,4.0,1.0,1.0,0.0,34.0,0.0,2.0,0.0,4.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1872146118721461
FeFWit261997,Federico Chiesa,FW/MF,it Italy,26,1997,4,263.0,66.0,73.1,2.9,3,76.0,1,1,34.0,0,1.0,3.0,4.0,-1.0,-0.34,0.59,2.7,3.0,-0.3,-0.11,0.9,76.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.4,14.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.15,0.06,0.15,2.9,6.0,4.0,4.0,1.0,1.0,3.0,5.0,60.0,2.0,0.0,0.0,0.0,3.0,9.0,2.0,0.0,6.0,2.05,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.74,0.0,0.0,,19.6,0.0,0.0,0.0,0.02,-0.2,-0.2,138.0,2.0,14.0,46.0,78.0,14.0,138.0,15.0,8.0,53.3,6.0,40.0,106.0,768.0,361.0,14.0,2.0,6.0,8.0,4.0,100.0,32.0,69.0,104.0,66.3,958.0,168.0,47.0,52.0,90.4,14.0,26.0,53.8,5.0,11.0,45.5,0.0,0.3,0.6,-0.3,2.0,1.0,7.0,3.0,5.0,104.0,100.0,3.0,1.0,1.0,1.0,17.0,0.0,2.0,1.0,1.0,0.0,69.0,1.0,9.0,0.0,3.0,1.0,0.0,17.0,3.0,4.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1917808219178082
FeMFes202003,Fermin López,MF,es Spain,20,2003,1,29.0,29.0,4.4,0.3,0,,0,1,29.0,6,3.0,0.0,0.0,0.0,0.0,-1.57,0.2,0.4,-0.2,-0.53,-1.4,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,0.3,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.21,0.0,0.0,,26.8,0.0,0.0,0.0,0.03,-0.1,-0.1,19.0,0.0,3.0,6.0,10.0,3.0,19.0,2.0,0.0,0.0,2.0,100.0,9.0,39.0,7.0,0.0,0.0,0.0,1.0,1.0,11.0,1.0,8.0,10.0,80.0,148.0,61.0,5.0,6.0,83.3,1.0,1.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2009132420091324
FiDFrs311992,Filip Kostić,DF,rs Serbia,31,1992,1,42.0,42.0,15.6,0.5,1,42.0,0,0,,1,0.0,0.0,1.0,-1.0,-2.14,-2.14,0.1,0.3,-0.2,-0.48,-0.39,213.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,19.0,1.0,6.0,8.0,5.0,0.0,19.0,0.0,0.0,,0.0,,8.0,20.0,10.0,0.0,0.0,0.0,1.0,0.0,10.0,3.0,8.0,15.0,53.3,129.0,13.0,2.0,3.0,66.7,4.0,7.0,57.1,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.228310502283105
FiDFrs321991,Filip Mladenović,DF,rs Serbia,32,1991,3,111.0,37.0,41.1,1.2,1,45.0,0,2,33.0,0,0.67,0.0,0.0,0.0,0.0,0.57,0.9,1.0,-0.2,-0.13,0.03,277.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,1.2,2.0,1.0,0.0,1.0,1.0,1.0,5.0,20.0,4.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,4.0,3.24,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,68.0,0.0,8.0,27.0,33.0,1.0,68.0,2.0,1.0,50.0,0.0,0.0,46.0,218.0,91.0,2.0,2.0,0.0,0.0,1.0,42.0,9.0,44.0,61.0,72.1,551.0,115.0,27.0,29.0,93.1,12.0,18.0,66.7,1.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,61.0,45.0,16.0,1.0,0.0,0.0,8.0,14.0,1.0,0.0,1.0,0.0,44.0,0.0,2.0,0.0,1.0,3.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2100456621004566
FlDFat222001,Flavius Daniliuc,DF,at Austria,22,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9452054794520548
FlFWat311992,Florian Kainz,FW/MF,at Austria,31,1992,0,,,,,0,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9452054794520548
FlFWde202003,Florian Wirtz,FW/MF,de Germany,20,2003,5,279.0,56.0,58.1,3.1,3,65.0,0,2,43.0,0,2.0,5.0,3.0,2.0,0.65,-1.59,5.7,2.4,3.3,1.19,0.39,472.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.6,0.6,0.8,1.4,17.0,20.0,34.0,0.65,0.0,0.65,0.65,0.65,0.23,0.27,0.5,0.23,0.5,3.1,3.0,3.0,0.0,2.0,1.0,1.0,3.0,33.3,2.0,3.0,0.0,3.0,1.0,4.0,1.0,0.0,12.0,4.34,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,3.0,37.5,2.58,0.97,0.25,0.67,20.3,0.0,0.0,0.0,0.08,1.4,1.4,221.0,1.0,18.0,95.0,113.0,12.0,221.0,12.0,9.0,75.0,3.0,25.0,142.0,996.0,483.0,17.0,13.0,4.0,5.0,4.0,176.0,34.0,168.0,190.0,88.4,2156.0,466.0,111.0,120.0,92.5,46.0,54.0,85.2,3.0,5.0,60.0,0.0,0.8,0.8,-0.8,7.0,8.0,3.0,0.0,20.0,190.0,178.0,11.0,2.0,2.0,1.0,5.0,6.0,2.0,0.0,0.0,0.0,168.0,1.0,2.0,0.0,6.0,1.0,2.0,5.0,1.0,3.0,0.0,0.0,0.0,17.0,1.0,4.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1872146118721461
FlGKro361987,Florin Niță,GK,ro Romania,36,1987,4,360.0,90.0,100.0,4.0,4,90.0,4,0,,0,1.0,4.0,6.0,-2.0,-0.5,,3.5,6.1,-2.6,-0.66,,301.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,157.0,134.0,156.0,1.0,0.0,0.0,157.0,0.0,0.0,,0.0,,75.0,570.0,350.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,87.0,148.0,58.8,2948.0,2293.0,13.0,14.0,92.9,28.0,28.0,100.0,46.0,106.0,43.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,148.0,82.0,66.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,100.0,6.0,1.5,21.0,15.0,71.4,1.0,1.0,2.0,1.0,25.0,0.0,0.0,0.0,0.0,,4.0,6.0,0.0,0.0,0.0,0.0,6.2,0.3,0.2,0.06,35.0,92.0,38.0,101.0,11.0,55.4,40.0,47.0,76.6,51.8,65.0,2.0,3.1,5.0,1.25,14.0,0.0547945205479452
FlMFat281995,Florian Grillitsch,MF,at Austria,28,1995,4,194.0,49.0,53.9,2.2,3,56.0,0,1,27.0,0,1.5,4.0,3.0,1.0,0.46,0.46,3.9,3.6,0.3,0.13,-0.08,153.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,5.0,22.0,3.0,0.0,0.46,0.46,0.0,0.46,0.09,0.06,0.15,0.09,0.15,2.2,2.0,1.0,1.0,0.0,1.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,4.0,1.86,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,40.0,2.32,0.93,0.0,0.0,21.8,0.0,0.0,0.0,0.04,-0.2,-0.2,182.0,0.0,24.0,107.0,52.0,2.0,182.0,2.0,0.0,0.0,0.0,0.0,137.0,694.0,395.0,5.0,4.0,0.0,1.0,2.0,139.0,3.0,135.0,162.0,83.3,2457.0,519.0,60.0,68.0,88.2,61.0,67.0,91.0,13.0,19.0,68.4,1.0,0.1,0.2,0.9,1.0,22.0,2.0,0.0,22.0,162.0,158.0,4.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,135.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1872146118721461
